state	year	county	precinct	g2012_USP_adv	g2012_USP_edv	g2012_USP_ldv	g2012_USP_dv	g2012_USP_arv	g2012_USP_erv	g2012_USP_lrv	g2012_USP_rv	g2012_USP_tv	g2012_USP_atv	g2012_USP_etv	g2012_USP_ltv	cd	g2012_USH_adv	g2012_USH_edv	g2012_USH_ldv	g2012_USH_dv	g2012_USH_arv	g2012_USH_erv	g2012_USH_lrv	g2012_USH_rv	g2012_USH_tv	g2012_USH_atv	g2012_USH_etv	g2012_USH_ltv	cd2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_ldv2	g2012_USH_dv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_lrv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_atv2	g2012_USH_etv2	g2012_USH_ltv2	sd	g2012_STS_adv	g2012_STS_edv	g2012_STS_ldv	g2012_STS_dv	g2012_STS_arv	g2012_STS_erv	g2012_STS_lrv	g2012_STS_rv	g2012_STS_tv	g2012_STS_atv	g2012_STS_etv	g2012_STS_ltv	sd2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_ldv2	g2012_STS_dv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_lrv2	g2012_STS_rv2	g2012_STS_tv2	g2012_STS_atv2	g2012_STS_etv2	g2012_STS_ltv2	ld	g2012_STH_adv	g2012_STH_edv	g2012_STH_ldv	g2012_STH_dv	g2012_STH_arv	g2012_STH_erv	g2012_STH_lrv	g2012_STH_rv	g2012_STH_tv	g2012_STH_atv	g2012_STH_etv	g2012_STH_ltv	ld2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_ldv2	g2012_STH_dv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_lrv2	g2012_STH_rv2	g2012_STH_tv2	g2012_STH_atv2	g2012_STH_etv2	g2012_STH_ltv2	ld3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_ldv3	g2012_STH_dv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_lrv3	g2012_STH_rv3	g2012_STH_tv3	g2012_STH_atv3	g2012_STH_etv3	g2012_STH_ltv3	ld4	g2012_STH_adv4	g2012_STH_edv4	g2012_STH_ldv4	g2012_STH_dv4	g2012_STH_arv4	g2012_STH_erv4	g2012_STH_lrv4	g2012_STH_rv4	g2012_STH_tv4	g2012_STH_atv4	g2012_STH_etv4	g2012_STH_ltv4	ld5	g2012_STH_adv5	g2012_STH_edv5	g2012_STH_ldv5	g2012_STH_dv5	g2012_STH_arv5	g2012_STH_erv5	g2012_STH_lrv5	g2012_STH_rv5	g2012_STH_tv5	g2012_STH_atv5	g2012_STH_etv5	g2012_STH_ltv5	ld6	g2012_STH_adv6	g2012_STH_edv6	g2012_STH_ldv6	g2012_STH_dv6	g2012_STH_arv6	g2012_STH_erv6	g2012_STH_lrv6	g2012_STH_rv6	g2012_STH_tv6	g2012_STH_atv6	g2012_STH_etv6	g2012_STH_ltv6	ld7	g2012_STH_adv7	g2012_STH_edv7	g2012_STH_ldv7	g2012_STH_dv7	g2012_STH_arv7	g2012_STH_erv7	g2012_STH_lrv7	g2012_STH_rv7	g2012_STH_tv7	g2012_STH_atv7	g2012_STH_etv7	g2012_STH_ltv7	ld8	g2012_STH_adv8	g2012_STH_edv8	g2012_STH_ldv8	g2012_STH_dv8	g2012_STH_arv8	g2012_STH_erv8	g2012_STH_lrv8	g2012_STH_rv8	g2012_STH_tv8	g2012_STH_atv8	g2012_STH_etv8	g2012_STH_ltv8	ld9	g2012_STH_adv9	g2012_STH_edv9	g2012_STH_ldv9	g2012_STH_dv9	g2012_STH_arv9	g2012_STH_erv9	g2012_STH_lrv9	g2012_STH_rv9	g2012_STH_tv9	g2012_STH_atv9	g2012_STH_etv9	g2012_STH_ltv9
"OK"	2012	"OKLAHOMA"	550253	0	0	98	98	0	0	364	364	462	0	0	462	5	0	0	83	83	0	0	353	353	456	0	0	456																																								101	0	0	100	100	0	0	352	352	452	0	0	452																																																																																																								
"OK"	2012	"OKLAHOMA"	550254	0	0	266	266	0	0	923	923	1189	0	0	1189	5	0	0	233	233	0	0	877	877	1176	0	0	1176																																								101	0	0	289	289	0	0	864	864	1153	0	0	1153																																																																																																								
"OK"	2012	"OKLAHOMA"	550255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																												
"OK"	2012	"OKLAHOMA"	550256	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																												
"OK"	2012	"OKLAHOMA"	559999	5297	9711	0	15008	10930	4153	0	15083	30091	16227	13864	0	5	4289	8569	0	12858	9963	3966	0	13929	27482	14627	12855	0	4	388	595	0	983	844	297	0	1141	2202	1278	924	0	41					2295	1026	0	3321	4162	2732	1430	0	15	54	166	0	220	92	30	0	122	342	146	196	0	99	408	1841	0	2249	123	157	0	280	2529	531	1998	0	83	360	661	0	1021	1085	409	0	1494	2515	1445	1070	0	101	242	287	0	529	575	181	0	756	1285	817	468	0	87	243	357	0	600	461	174	0	635	1235	704	531	0	88	266	419	0	685	181	112	0	293	978	447	531	0																																																				
"OK"	2012	"OKMULGEE"	560001	2	58	165	225	7	14	39	60	285	9	72	204	2	2	54	160	216	7	15	37	59	284	9	70	205																																								16	3	58	170	231	6	12	34	52	283	9	70	204																																																																																																								
"OK"	2012	"OKMULGEE"	560002	14	93	371	478	1	7	38	46	524	15	100	409	2	12	90	365	467	1	7	37	45	521	13	100	408																																								16	12	95	376	483	1	5	32	38	521	13	100	408																																																																																																								
"OK"	2012	"OKMULGEE"	560004	2	9	61	72	1	5	39	45	117	3	14	100	2	1	10	59	70	1	2	37	40	116	3	13	100																																								16	3	11	79	93	0	3	20	23	116	3	14	99																																																																																																								
"OK"	2012	"OKMULGEE"	560005	0	20	183	203	3	29	201	233	436	3	49	384	2	0	28	190	218	3	19	181	203	437	3	48	386																																								16	1	30	285	316	2	17	98	117	433	3	47	383																																																																																																								
"OK"	2012	"OKMULGEE"	560006	0	16	78	94	2	13	93	108	202	2	29	171	2	0	19	69	88	2	9	89	100	201	2	29	170																																								16	0	22	110	132	2	7	58	67	199	2	29	168																																																																																																								
"OK"	2012	"OKMULGEE"	560007	9	46	172	227	3	49	221	273	500	12	95	393	2	8	45	167	220	4	44	207	255	500	12	94	394																																								16	10	60	260	330	3	32	132	167	497	13	92	392																																																																																																								
"OK"	2012	"OKMULGEE"	560008	2	12	110	124	5	17	126	148	272	7	29	236	2	3	11	110	124	4	18	113	135	269	7	29	233																																								16	4	15	162	181	2	14	74	90	271	6	29	236																																																																																																								
"OK"	2012	"OKMULGEE"	560009	12	38	125	175	9	17	116	142	317	21	55	241	2	10	38	118	166	8	16	111	135	315	18	55	242																																								16	9	44	154	207	9	10	84	103	310	18	54	238																																																																																																								
"OK"	2012	"OKMULGEE"	560010	2	9	57	68	1	16	119	136	204	3	25	176	2	1	10	51	62	1	14	118	133	202	3	24	175																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560011	5	18	140	163	11	18	182	211	374	16	36	322	2	8	15	139	162	7	20	168	195	372	15	36	321																																								16	13	24	220	257	4	12	99	115	372	17	36	319																																																																																																								
"OK"	2012	"OKMULGEE"	560012	6	57	244	307	24	71	420	515	822	30	128	664	2	5	52	246	303	23	67	384	474	814	30	128	656																																								16	10	85	447	542	19	43	209	271	813	29	128	656																																																																																																								
"OK"	2012	"OKMULGEE"	560013	1	5	159	165	1	6	166	173	338	2	11	325	2	1	5	179	185	1	6	136	143	339	2	11	326																																								16	1	5	227	233	1	6	96	103	336	2	11	323																																																																																																								
"OK"	2012	"OKMULGEE"	560014	2	0	106	108	2	5	123	130	238	4	5	229	2	3	1	114	118	0	3	108	111	238	4	5	229																																								16	3	4	140	147	1	1	87	89	236	4	5	227																																																																																																								
"OK"	2012	"OKMULGEE"	560015	6	14	282	302	25	21	349	395	697	31	35	631	2	7	15	291	313	20	19	315	354	695	30	35	630																																								16	11	20	397	428	20	15	224	259	687	31	35	621																																																																																																								
"OK"	2012	"OKMULGEE"	560016	8	7	156	171	12	6	266	284	455	20	13	422	2	7	7	181	195	9	7	223	239	450	19	14	417																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560018	7	6	175	188	5	4	222	231	419	12	10	397	2	7	7	193	207	5	3	193	201	420	12	10	398																																								16	9	8	264	281	3	2	131	136	417	12	10	395																																																																																																								
"OK"	2012	"OKMULGEE"	560019	4	4	132	140	12	12	185	209	349	16	16	317	2	4	5	143	152	9	11	163	183	349	15	16	318																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560020	8	14	446	468	22	48	748	818	1286	30	62	1194	2	7	14	477	498	22	46	673	741	1276	30	61	1185																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560021	2	15	148	165	4	9	109	122	287	6	24	257	2	2	18	151	171	4	6	98	108	287	6	24	257																																								16	2	19	204	225	4	5	51	60	285	6	24	255																																																																																																								
"OK"	2012	"OKMULGEE"	560026	7	9	211	227	6	24	484	514	741	13	33	695	2	7	11	214	232	6	21	454	481	742	13	33	696																																								16	8	23	496	527	5	10	199	214	741	13	33	695																																																																																																								
"OK"	2012	"OKMULGEE"	560027	4	8	142	154	11	15	307	333	487	15	23	449	2	4	8	152	164	11	14	276	301	484	15	23	446																																								16	4	15	264	283	11	7	181	199	482	15	22	445																																																																																																								
"OK"	2012	"OKMULGEE"	560029	6	24	288	318	34	64	849	947	1265	40	88	1137	2	7	21	284	312	33	64	808	905	1266	40	88	1138																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560031	2	1	52	55	1	11	158	170	225	3	12	210	2	0	3	66	69	1	9	138	148	224	2	12	210																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560032	1	23	132	156	3	28	190	221	377	4	51	322	2	1	22	140	163	3	29	173	205	378	4	52	322																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560033	8	12	125	145	4	23	191	218	363	12	35	316	2	6	13	120	139	4	21	188	213	366	12	35	319																																																																																																																																																												
"OK"	2012	"OKMULGEE"	560034	0	5	80	85	6	16	213	235	320	6	21	293	2	2	4	88	94	4	16	196	216	321	6	21	294																																								16	3	11	206	220	2	10	88	100	320	5	21	294																																																																																																								
"OK"	2012	"OKMULGEE"	560035	2	0	119	121	5	16	168	189	310	7	16	287	2	4	1	140	145	2	15	132	149	307	6	16	285																																								16	5	6	183	194	2	10	100	112	306	7	16	283																																																																																																								
"OK"	2012	"OKMULGEE"	560036	7	27	195	229	7	50	396	453	682	14	77	591	2	8	28	208	244	6	47	362	415	683	14	76	593																																								16	11	52	405	468	2	25	188	215	683	13	77	593																																																																																																								
"OK"	2012	"OKMULGEE"	560038	4	8	87	99	3	7	162	172	271	7	15	249	2	4	8	95	107	3	7	144	154	272	7	15	250																																																																																																																																																												
"OK"	2012	"OSAGE"	570101	3	1	38	42	10	4	107	121	163	13	5	145	3	2	1	36	39	9	3	99	111	159	11	5	143																																																																																																																																																												
"OK"	2012	"OSAGE"	570102	5	6	33	44	8	14	108	130	174	13	20	141	3	7	5	28	40	6	13	101	120	174	13	20	141																																								36	7	6	41	54	6	14	98	118	172	13	20	139																																																																																																								
