state	year	county	precinct	cd	g2012_REG_tv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	ld	g2012_STH_dv	g2012_STH_rv	g2012_STH_tv	ld2	g2012_STH_dv2	g2012_STH_rv2	g2012_STH_tv2	ld3	g2012_STH_dv3	g2012_STH_rv3	g2012_STH_tv3	ld4	g2012_STH_dv4	g2012_STH_rv4	g2012_STH_tv4	ld5	g2012_STH_dv5	g2012_STH_rv5	g2012_STH_tv5	ld6	g2012_STH_dv6	g2012_STH_rv6	g2012_STH_tv6	ld7	g2012_STH_dv7	g2012_STH_rv7	g2012_STH_tv7	ld8	g2012_STH_dv8	g2012_STH_rv8	g2012_STH_tv8	ld9	g2012_STH_dv9	g2012_STH_rv9	g2012_STH_tv9	ld10	g2012_STH_dv10	g2012_STH_rv10	g2012_STH_tv10	ld11	g2012_STH_dv11	g2012_STH_rv11	g2012_STH_tv11	ld12	g2012_STH_dv12	g2012_STH_rv12	g2012_STH_tv12	ld13	g2012_STH_dv13	g2012_STH_rv13	g2012_STH_tv13	sd	g2012_STS_dv	g2012_STS_rv	g2012_STS_tv	sd2	g2012_STS_dv2	g2012_STS_rv2	g2012_STS_tv2	sd3	g2012_STS_dv3	g2012_STS_rv3	g2012_STS_tv3	sd4	g2012_STS_dv4	g2012_STS_rv4	g2012_STS_tv4	sd5	g2012_STS_dv5	g2012_STS_rv5	g2012_STS_tv5	sd6	g2012_STS_dv6	g2012_STS_rv6	g2012_STS_tv6	sd7	g2012_STS_dv7	g2012_STS_rv7	g2012_STS_tv7	sd8	g2012_STS_dv8	g2012_STS_rv8	g2012_STS_tv8
"SC"	2012	"Kershaw"	"Shaylors Hill"	5	864	187	237	444					249	202	456	52	300	151	453																																																	27	368		377																												
"SC"	2012	"Kershaw"	"Springdale"	5	1573	313	404	743					420	328	762	52	536	220	756																																																	27	623		627																												
"SC"	2012	"Kershaw"	"Westville"	5	1562	251	516	810					553	271	834	52	288	196	484	65		282	282																																													27	606		612																												
"SC"	2012	"Kershaw"	"Whites Gardens"	5	1609	258	520	813					546	283	835	52	468	358	826																																																	27	613		624																												
"SC"	2012	"Lancaster"	"Absentee 1"	5	0	3177	3308	6669					3373	3452	6850	44	2074	762	3330	45		2303	2325	65		120	122																																									16		3860	3899	27	456		459																								
"SC"	2012	"Lancaster"	"Absentee 2"	5	0	401	840	1279					863	434	1312	45		788	795	53	54	82	148	44	54	25	92	65		34	34																																					16		901	909	27	90		90																								
"SC"	2012	"Lancaster"	"Antioch"	5	723	108	314	439					321	123	453	65		360	363																																																	16		384	386																												
"SC"	2012	"Lancaster"	"Belair Number 2"	5	3218	581	1237	1882					1242	661	1931	45		1479	1493																																																	16		1460	1477																												
"SC"	2012	"Lancaster"	"Camp Creek"	5	761	91	324	434					338	98	444	44	176	169	437																																																	16		362	364																												
"SC"	2012	"Lancaster"	"Carmel"	5	502	138	163	308					165	143	311	44	158	103	312																																																	27	236		238																												
"SC"	2012	"Lancaster"	"Chesterfield Ave"	5	1374	410	90	522					78	464	547	44	455	51	525																																																	16		216	220																												
"SC"	2012	"Lancaster"	"Douglas"	5	1669	384	454	888					450	436	900	44	517	261	894																																																	16		616	620																												
"SC"	2012	"Lancaster"	"Dwight"	5	1377	169	582	794					601	195	809	44	148	165	390	65		340	343																																													16		688	692																												
"SC"	2012	"Lancaster"	"Elgin"	5	1436	269	475	777					482	293	786	44	372	257	778																																																	16		592	600																												
"SC"	2012	"Lancaster"	"Emergency 1"	5	0	0	0	0					0	0	0	44	0	0	0	45		0	0	65		0	0																																									27	0		0	16		0	0																								
"SC"	2012	"Lancaster"	"Emergency 2"	5	0	0	0	0					0	0	0	44	0	0	0	45		0	0	65		0	0	53	0	0	0																																					27	0		0	16		0	0																								
"SC"	2012	"Lancaster"	"Erwin Farm"	5	1448	370	353	764					368	413	796	44	482	203	776																																																	16		499	504																												
"SC"	2012	"Lancaster"	"Failsafe 1"	5	0	73	30	110					28	89	118	44	66	13	88	45		11	11	65		6	6																																									16		51	52	27	3		3																								
"SC"	2012	"Lancaster"	"Failsafe 2"	5	0	8	5	13					6	9	15	45		6	6	53	4	2	6	44	0	1	1	65		0	0																																					16		9	9	27	0		0																								
"SC"	2012	"Lancaster"	"Failsafe Provisional"	5	0	6	14	20					13	7	20																																																																																				
"SC"	2012	"Lancaster"	"Goochs Cross Rds"	5	1870	397	316	745					320	444	770	44	509	191	749																																																	16		470	476																												
"SC"	2012	"Lancaster"	"Heath Springs"	5	1119	249	357	630					380	258	643	44	293	240	628																																																	27	484		486																												
"SC"	2012	"Lancaster"	"Hyde Park"	5	1477	274	481	787					504	299	815	44	413	265	801																																																	16		610	619																												
"SC"	2012	"Lancaster"	"Jacksonham"	5	1503	209	513	751					515	239	767	45		594	597																																																	16		597	603																												
"SC"	2012	"Lancaster"	"Kershaw North"	5	1457	311	441	786					460	350	823	44	452	232	803																																																	27	651		654																												
"SC"	2012	"Lancaster"	"Kershaw South"	5	1233	171	570	777					619	176	803	44	348	319	794																																																	27	599		605																												
"SC"	2012	"Lancaster"	"Lake House"	5	4073	471	1233	1741					1213	547	1777	45		1408	1413																																																	16		1386	1392																												
"SC"	2012	"Lancaster"	"Lancaster East"	5	1952	390	215	641					213	455	671	44	480	105	644																																																	16		355	361																												
"SC"	2012	"Lancaster"	"Lancaster West"	5	1032	203	167	390					155	242	401	45		260	271																																																	16		266	277																												
"SC"	2012	"Lancaster"	"Lynwood Drive"	5	1807	387	536	956					540	441	995	44	552	286	969																																																	16		684	690																												
"SC"	2012	"Lancaster"	"Midway"	5	762	92	310	424					344	97	444	65		380	382																																																	27	205		206	16		116	116																								
"SC"	2012	"Lancaster"	"Pleasant Hill"	5	1138	238	408	682					414	270	695	44	320	208	686																																																	27	536		545																												
"SC"	2012	"Lancaster"	"Pleasant Valley"	5	3753	692	1390	2151					1373	797	2212	45		1686	1701																																																	16		1672	1691																												
"SC"	2012	"Lancaster"	"Pleasant Valley Number 2"	5	3009	465	1240	1744					1225	525	1778	45		1435	1441																																																	16		1427	1439																												
"SC"	2012	"Lancaster"	"Provisional 1"	5	0	53	38	95					33	62	95	44	40	17	63	65		10	10	45		9	10																																									16		50	51	27	14		14																								
"SC"	2012	"Lancaster"	"Provisional 2"	5	0	5	13	19					14	5	19	53	2	6	9	45		4	4	44	0	1	2	65		1	1																																					16		14	14	27	3		3																								
"SC"	2012	"Lancaster"	"Rich Hill"	5	783	75	389	488					407	73	492	65		437	439																																																	16		439	443																												
"SC"	2012	"Lancaster"	"Riverside"	5	1348	290	358	677					348	333	688	45		478	483																																																	16		487	494																												
"SC"	2012	"Lancaster"	"Spring Hill"	5	1713	206	607	864					606	256	881	53	285	530	850																																																	16		703	708																												
"SC"	2012	"Lancaster"	"Unity"	5	1063	188	405	618					419	201	631	44	267	226	623																																																	16		516	520																												
"SC"	2012	"Lancaster"	"Van Wyck"	5	952	252	334	611					334	278	622	45		420	423																																																	16		431	432																												
"SC"	2012	"Lancaster"	"Wylie Park"	5	1609	218	584	825					569	254	830	45		681	691																																																	16		709	716																												
"SC"	2012	"Laurens"	"Absentee"	3	0	697	779	1479					716	783	1513	14	706	676	1382	16		42	44																																													9		926	941																												
"SC"	2012	"Laurens"	"Absentee 2"	3	0	572	551	1124					478	661	1149	16		363	374	42	277		283	14	44	27	71																																									9		668	681																												
"SC"	2012	"Laurens"	"Absentee 3"	3	0	351	555	906					519	382	912	14	170	397	567	16		179	182																																													9		621	633																												
"SC"	2012	"Laurens"	"Bailey"	3	1234	321	374	695					344	354	708	14	369	329	698																																																	9		478	481																												
"SC"	2012	"Laurens"	"Barksdale-Narnie"	3	894	175	355	531					343	199	543	16		412	414	14	16	16	32																																													9		439	442																												
"SC"	2012	"Laurens"	"Brewerton"	3	435	46	217	264					211	58	271	14	60	207	267																																																	9		223	228																												
"SC"	2012	"Laurens"	"Clinton Mill"	3	1408	466	213	679					175	517	701	16		335	341																																																	9		352	358																												
"SC"	2012	"Laurens"	"Clinton No. 1"	3	1517	329	464	793					426	371	811	42	430		433	16		99	100																																													9		556	564																												
"SC"	2012	"Laurens"	"Clinton No. 2"	3	1621	278	534	815					472	336	824	42	316		317	16		303	307																																													9		638	644																												
"SC"	2012	"Laurens"	"Clinton No. 3"	3	1191	164	615	779					582	199	788	42	542		545	16		56	56																																													9		678	685																												
"SC"	2012	"Laurens"	"Cooks"	3	2126	424	666	1091					670	433	1127	16		799	809																																																	9		803	811																												
"SC"	2012	"Laurens"	"Cross Hill"	3	1441	399	469	868					429	439	882	14	406	439	845																																																	9		540	544																												
"SC"	2012	"Laurens"	"Ekom"	3	530	65	245	310					238	78	320	14	85	227	312																																																	9		276	278																												
"SC"	2012	"Laurens"	"Emergency"	3	0	1	2	3					2	1	3	14	1	1	2	16		0	0																																													9		2	2																												
